neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,distance,price_per_night,available_morethan_200,reviews_morethan_100,distance_morethan_15,good_neighbourhood,ln_price
78704,apartments,79,30,6,0.34,1,177,4.78011732362648,2.6333333333333333,0,0,1,0,0.9682504708048661
78704,apartments,250,3,1,0.07,2,0,2.6950177459692637,83.33333333333333,0,0,1,0,4.422848629194137
78702,apartments,65,2,49,2.66,1,11,2.8792171995269698,32.5,0,0,1,0,3.481240089335692
78703,apartments,432,30,0,NA,3,364,3.688747538977469,14.4,1,0,1,0,2.667228206581955
78704,apartments,62,1,121,6.1,3,332,2.972475292423045,62,1,1,1,0,4.127134385045092
78746,apartments,128,30,26,1.33,1,182,8.450105028273907,4.266666666666667,0,0,1,1,1.4508328822574619
78744,apartments,30,1,1,0.06,1,0,9.054687445567344,30,0,0,1,1,3.4011973816621555
78751,apartments,90,1,1,0.05,1,0,4.345286476893929,90,0,0,1,1,4.499809670330265
78704,apartments,289,4,35,1.81,1,309,5.182683097609285,72.25,1,0,1,0,4.2801323269925415
78723,apartments,75,2,23,1.19,2,71,4.0732415527473975,37.5,0,0,1,0,3.624340932976365
78758,apartments,90,1,2,0.11,1,0,14.281806580081359,90,0,0,1,1,4.499809670330265
78749,apartments,225,3,4,0.26,1,0,10.978677009582478,75,0,0,1,1,4.31748811353631
78702,apartments,141,2,47,2.43,2,261,2.909476743409744,70.5,1,0,1,0,4.255612709818223
78758,apartments,55,3,1,0.05,15,0,14.269925342705529,18.333333333333332,0,0,1,1,2.908720896564361
78705,apartments,49,14,3,0.16,1,0,1.8288117225817986,3.5,0,0,1,0,1.252762968495368
78704,apartments,175,21,7,0.36,1,155,4.891293756344222,8.333333333333334,0,0,1,0,2.120263536200091
78734,apartments,75,1,84,4.3,3,176,23.693270471730084,75,0,0,0,0,4.31748811353631
78724,apartments,119,2,73,3.78,1,117,10.420018449083495,59.5,0,0,1,0,4.085976312551584
78704,apartments,132,3,40,2.12,4,139,2.2273176027897654,44,0,0,1,0,3.784189633918261
78738,apartments,125,2,2,0.12,75,23,25.073635583632374,62.5,0,0,0,0,4.135166556742356
78757,apartments,100,27,22,1.15,1,304,8.623214188731259,3.7037037037037037,1,0,1,1,1.3093333199837622
78757,apartments,65,90,5,0.29,3,54,9.799623583418127,0.7222222222222222,0,0,1,1,-0.325422400434628
78717,apartments,189,3,62,3.22,1,42,26.00617704922964,63,0,0,0,0,4.143134726391533
78704,apartments,296,3,16,0.94,1,5,3.917323126630458,98.66666666666667,0,0,1,0,4.591747165655951
78751,apartments,36,1,92,5,1,2,5.13835874644641,36,0,0,1,1,3.58351893845611
78704,apartments,93,2,49,2.53,2,33,1.9751281676555588,46.5,0,0,1,0,3.8394523125933104
78704,apartments,91,4,71,3.69,6,63,3.3698530668787607,22.75,0,0,1,0,3.1245651453969594
78702,apartments,95,2,48,2.52,1,0,4.054052660311427,47.5,0,0,1,0,3.8607297110405954
78741,apartments,80,3,2,0.1,1,0,5.7144648298197325,26.666666666666668,0,0,1,1,3.283414346005772
78747,apartments,60,2,67,3.5,1,77,17.39654272830862,30,0,0,0,1,3.4011973816621555
78750,apartments,102,2,16,0.94,4,325,18.478203031294118,51,1,0,0,1,3.9318256327243257
78725,apartments,180,3,12,0.62,2,0,7.155320046647201,60,0,0,1,0,4.0943445622221
78757,apartments,75,30,4,0.29,2,117,10.2452490108589,2.5,0,0,1,1,0.9162907318741551
78705,apartments,74,2,5,0.27,1,0,1.7191655395921805,37,0,0,1,0,3.6109179126442243
78741,apartments,80,30,3,0.19,1,333,4.350429632653314,2.6666666666666665,1,0,1,1,0.9808292530117262
78702,apartments,163,2,32,1.67,2,119,2.0315867376255743,81.5,0,0,1,0,4.400603020246817
78741,apartments,125,14,1,0.05,4,0,5.764666278476719,8.928571428571429,0,0,1,1,2.1892564076870427
78723,apartments,110,2,5,0.33,39,0,4.4150922994561626,55,0,0,1,0,4.007333185232471
78721,apartments,157,2,22,1.34,1,3,6.011520947539152,78.5,0,0,1,0,4.363098624788363
78704,apartments,100,2,6,0.32,1,0,2.234952842815417,50,0,0,1,0,3.912023005428146
78704,apartments,84,2,78,4.4,1,229,3.015052753953627,42,1,0,1,0,3.7376696182833684
78756,apartments,190,2,8,0.5,1,20,6.46912203728611,95,0,0,1,1,4.553876891600541
78736,apartments,50,2,1,0.05,15,0,14.827093348600267,25,0,0,1,0,3.2188758248682006
78704,apartments,70,2,15,1.05,3,18,3.8349813174062093,35,0,0,1,0,3.5553480614894135
78701,apartments,179,2,1,0.08,3,363,0.0883701138061406,89.5,1,0,1,0,4.4942386252808095
78701,apartments,150,2,0,NA,1,0,1.4927475377036998,75,0,0,1,0,4.31748811353631
78722,apartments,75,30,19,1.03,1,90,3.904498765086125,2.5,0,0,1,0,0.9162907318741551
78722,apartments,108,30,4,0.22,4,264,3.862654344870955,3.6,1,0,1,0,1.2809338454620642
78702,apartments,125,2,62,3.41,1,136,4.639466302076337,62.5,0,0,1,0,4.135166556742356
78732,apartments,75,2,58,3.1,1,129,18.718756319455814,37.5,0,0,0,0,3.624340932976365
78704,apartments,114,2,13,0.86,1,82,3.4573209365345146,57,0,0,1,0,4.04305126783455
78721,apartments,98,2,82,4.39,1,155,5.845324927626049,49,0,0,1,0,3.8918202981106265
78701,apartments,80,30,3,0.26,2,104,0.5739838220354668,2.6666666666666665,0,0,1,0,0.9808292530117262
78722,apartments,70,30,6,0.36,4,334,3.8315841457127124,2.3333333333333335,1,0,1,0,0.8472978603872037
78704,apartments,85,2,17,0.95,1,0,4.856128175695141,42.5,0,0,1,0,3.7495040759303713
78721,apartments,114,2,7,0.39,1,240,6.6985817804213355,57,1,0,1,0,4.04305126783455
78701,apartments,80,30,1,0.06,2,45,0.5466408373767498,2.6666666666666665,0,0,1,0,0.9808292530117262
78702,apartments,125,2,21,1.09,1,0,2.270466518368482,62.5,0,0,1,0,4.135166556742356
78702,apartments,50,30,2,0.21,2,0,2.7797600008888836,1.6666666666666667,0,0,1,0,0.5108256237659907
78702,apartments,246,30,0,NA,2,0,3.259810042915399,8.2,0,0,1,0,2.1041341542702074
78705,apartments,55,1,4,0.22,1,0,2.157412676983704,55,0,0,1,0,4.007333185232471
78759,apartments,55,30,6,0.35,1,62,11.381184862638547,1.8333333333333333,0,0,1,1,0.6061358035703155
78703,apartments,135,2,43,2.29,1,49,1.5526770749680463,67.5,0,0,1,0,4.212127597878484
78727,apartments,246,28,5,0.35,3,305,18.480899867460483,8.785714285714286,1,0,0,0,2.173127025757159
78731,apartments,109,2,116,6.21,1,81,4.247708839048017,54.5,0,1,1,0,3.9982007016691985
78741,apartments,90,30,1,0.07,1,28,4.625212252557606,3,0,0,1,1,1.0986122886681098
78727,apartments,108,30,15,0.82,1,100,17.176920070624558,3.6,0,0,0,0,1.2809338454620642
78717,apartments,99,60,0,NA,19,0,23.498652423388023,1.65,0,0,0,0,0.5007752879124892
78751,apartments,65,4,32,1.89,1,8,5.364364804437187,16.25,0,0,1,1,2.7880929087757464
78702,apartments,80,7,2,0.12,1,0,2.096764735140482,11.428571428571429,0,0,1,0,2.436116485618568
78702,apartments,50,4,5,0.27,2,0,4.621878094130502,12.5,0,0,1,0,2.5257286443082556
78704,apartments,277,3,1,0.07,1,18,2.540405583675666,92.33333333333333,0,0,1,0,4.5254052175192285
78753,apartments,253,4,22,1.17,2,59,14.748423758206835,63.25,0,0,1,1,4.1470951276076295
78731,apartments,100,5,0,NA,1,0,8.403342686584146,20,0,0,1,0,2.995732273553991
78751,apartments,56,30,9,0.51,1,278,5.483778266179203,1.8666666666666667,1,0,1,1,0.6241543090729939
78751,apartments,35,1,1,0.06,1,0,4.4351679444732035,35,0,0,1,1,3.5553480614894135
78704,apartments,155,2,58,3.39,1,133,5.402728061834834,77.5,0,0,1,0,4.350277936359301
78741,apartments,73,3,38,2.17,1,180,4.586236569545001,24.333333333333332,0,0,1,1,3.1918471524802814
78746,apartments,250,3,0,NA,1,89,4.837363989658314,83.33333333333333,0,0,1,1,4.422848629194137
78753,apartments,56,1,143,7.66,1,51,9.9084042465628,56,0,1,1,1,4.02535169073515
78702,apartments,86,30,4,0.46,4,294,3.888701345862408,2.8666666666666667,1,0,1,0,1.0531499145913523
78758,apartments,92,2,26,1.42,1,0,13.905382960190927,46,0,0,1,1,3.828641396489095
78704,apartments,167,3,11,0.61,10,0,5.698861436922635,55.666666666666664,0,0,1,0,4.019381523748645
78704,apartments,167,3,19,1.05,10,0,5.451437805928995,55.666666666666664,0,0,1,0,4.019381523748645
78704,apartments,93,3,95,5.22,1,88,2.5612256439071426,31,0,0,1,0,3.4339872044851463
78702,apartments,97,110,6,0.35,1,56,3.4500233556708113,0.8818181818181818,0,0,1,0,-0.1257693872890334
78734,apartments,95,4,0,NA,1,0,25.934721149484915,23.75,0,0,0,0,3.1675825304806504
78722,apartments,79,1,55,2.99,1,173,3.86249489233012,79,0,0,1,0,4.3694478524670215
78722,apartments,111,2,35,2.16,1,51,2.742352680015994,55.5,0,0,1,0,4.0163830207523885
78702,apartments,166,2,59,3.38,1,179,2.4131540607254145,83,0,0,1,0,4.418840607796598
78752,apartments,69,2,37,2.09,1,85,8.115467579454071,34.5,0,0,1,1,3.5409593240373143
78751,apartments,79,30,4,0.31,1,195,4.309535535391705,2.6333333333333333,0,0,1,1,0.9682504708048661
78745,apartments,169,2,14,0.75,1,184,8.26582156994936,84.5,0,0,1,1,4.436751534363128
78704,apartments,77,90,4,0.24,1,293,3.403961086477144,0.8555555555555555,1,0,1,0,-0.15600424847658126
78704,apartments,95,2,8,0.45,1,0,2.656104223842853,47.5,0,0,1,0,3.8607297110405954
78704,apartments,149,3,18,1.08,1,0,2.5339097467846226,49.666666666666664,0,0,1,0,3.905334017277349
78701,apartments,151,2,9,0.59,4,107,0.5340580242400581,75.5,0,0,1,0,4.324132656254979
78704,apartments,150,2,1,0.07,1,220,3.8891629606430844,75,1,0,1,0,4.31748811353631
78723,apartments,165,2,39,2.25,1,3,6.0392377022502695,82.5,0,0,1,0,4.412798293340635
78703,apartments,164,30,2,0.16,2,114,0.7537651764879046,5.466666666666667,0,0,1,0,1.698669046162043
78758,apartments,70,2,60,3.33,1,232,10.535573298353556,35,1,0,1,1,3.5553480614894135
78704,apartments,154,2,18,0.97,1,0,1.8940087975895377,77,0,0,1,0,4.343805421853684
78702,apartments,131,2,12,0.79,75,299,4.176005922697555,65.5,1,0,1,0,4.182050142641207
78704,apartments,75,2,30,1.63,2,365,4.61385599990929,37.5,1,0,1,0,3.624340932976365
78724,apartments,100,2,4,0.22,1,0,12.097874376081368,50,0,0,1,0,3.912023005428146
78757,apartments,65,30,0,NA,1,75,8.83381819102794,2.1666666666666665,0,0,1,1,0.7731898882334817
78759,apartments,135,2,28,1.82,1,240,16.88142338524883,67.5,1,0,0,1,4.212127597878484
78752,apartments,136,2,34,2.33,2,129,6.883719302397805,68,0,0,1,1,4.219507705176107
78704,apartments,139,14,9,0.5,2,0,4.369372028366621,9.928571428571429,0,0,1,0,2.295416603515433
78748,apartments,197,2,34,1.92,1,317,15.437130660587334,98.5,1,0,0,1,4.590056548178043
78704,apartments,99,2,16,0.9,1,43,1.7769689227255168,49.5,0,0,1,0,3.901972669574645
78702,apartments,75,2,2,0.11,2,3,3.863257678128973,37.5,0,0,1,0,3.624340932976365
78751,apartments,164,2,50,2.99,13,257,3.9821937043305176,82,1,0,1,1,4.406719247264253
78751,apartments,192,2,48,2.71,2,315,4.057187580419025,96,1,0,1,1,4.564348191467836
78758,apartments,60,2,31,1.74,1,124,11.055069669856309,30,0,0,1,1,3.4011973816621555
78702,apartments,119,3,3,0.17,1,0,3.3708201095067154,39.666666666666664,0,0,1,0,3.6805112044434196
78757,apartments,90,2,33,1.93,6,77,8.400559939359214,45,0,0,1,1,3.8066624897703196
78704,apartments,184,2,10,0.56,25,154,2.273810403414735,92,0,0,1,0,4.5217885770490405
78758,apartments,37,2,2,0.11,15,0,13.203984592474068,18.5,0,0,1,1,2.917770732084279
78705,apartments,80,2,10,0.55,1,0,2.553626628783694,40,0,0,1,0,3.6888794541139363
78741,apartments,60,100,0,NA,1,269,3.245591855251517,0.6,1,0,1,1,-0.5108256237659907
78731,apartments,115,2,13,0.82,1,16,4.219135552010326,57.5,0,0,1,0,4.051784947803305
78725,apartments,115,2,31,1.8,1,82,7.588167674507291,57.5,0,0,1,0,4.051784947803305
78723,apartments,149,2,14,0.81,1,88,8.228564404098755,74.5,0,0,1,0,4.310799125385514
78741,apartments,57,1,64,3.72,2,340,4.117127372122698,57,1,0,1,1,4.04305126783455
78722,apartments,57,1,52,2.94,2,337,3.082682673834016,57,1,0,1,0,4.04305126783455
78702,apartments,150,2,1,0.11,1,0,2.0106686283175703,75,0,0,1,0,4.31748811353631
78703,apartments,100,90,0,NA,19,274,2.7730577315828087,1.1111111111111112,1,0,1,0,0.10536051565782635
78726,apartments,275,4,0,NA,1,0,17.180059325310484,68.75,0,0,0,0,4.230476736546681
78745,apartments,110,30,13,0.76,1,37,7.6010000647782325,3.6666666666666665,0,0,1,1,1.2992829841302609
78758,apartments,90,2,2,0.12,1,18,16.06086229321066,45,0,0,0,1,3.8066624897703196
78728,apartments,192,2,36,2.09,1,76,20.023711038841356,96,0,0,0,0,4.564348191467836
78745,apartments,299,3,10,0.58,1,10,6.714426621170971,99.66666666666667,0,0,1,1,4.601831284722577
78741,apartments,250,30,0,NA,31,1,4.066116935482232,8.333333333333334,0,0,1,1,2.120263536200091
78702,apartments,131,2,14,0.94,75,0,3.8874282716182607,65.5,0,0,1,0,4.182050142641207
78705,apartments,75,7,8,0.51,1,0,3.047059305292225,10.714285714285714,0,0,1,0,2.371577964480997
78735,apartments,175,2,2,0.12,1,0,11.292974492883374,87.5,0,0,1,0,4.471638793363569
78702,apartments,194,31,11,0.81,1,95,2.740574079475106,6.258064516129032,0,0,1,0,1.833870954578182
78724,apartments,132,2,41,2.33,1,328,10.506897202174812,66,1,0,1,0,4.189654742026425
78704,apartments,316,30,3,0.18,2,0,4.213920668058665,10.533333333333333,0,0,1,0,2.354544831924757
78704,apartments,52,1,24,1.35,1,0,6.305433247989023,52,0,0,1,0,3.9512437185814275
78721,apartments,65,2,7,0.6,1,0,6.5839599284303585,32.5,0,0,1,0,3.481240089335692
78704,apartments,72,2,4,0.41,3,365,4.51625323388588,36,1,0,1,0,3.58351893845611
78705,apartments,164,2,67,4.07,4,179,1.8934041768625731,82,0,0,1,0,4.406719247264253
78759,apartments,120,5,23,1.3,1,364,16.51175412749789,24,1,0,0,1,3.1780538303479458
78704,apartments,100,3,25,1.52,1,262,2.5952195266647733,33.333333333333336,1,0,1,0,3.506557897319982
78704,apartments,145,2,12,0.76,20,219,2.4981072602453684,72.5,1,0,1,0,4.283586561860629
78722,apartments,57,1,57,3.31,2,339,2.8294021540101166,57,1,0,1,0,4.04305126783455
78702,apartments,139,3,0,NA,1,11,2.2831080104087307,46.333333333333336,0,0,1,0,3.835861644462582
78702,apartments,45,1,25,1.44,8,0,4.47763035357034,45,0,0,1,0,3.8066624897703196
78744,apartments,37,1,38,2.71,1,348,10.227124425614091,37,1,0,1,1,3.6109179126442243
78734,apartments,181,2,0,NA,39,242,21.359938579623616,90.5,1,0,0,0,4.505349850705881
78745,apartments,50,1,21,1.25,1,18,9.826765244412277,50,0,0,1,1,3.912023005428146
78723,apartments,111,30,11,0.75,1,206,8.621267422805607,3.7,1,0,1,0,1.308332819650179
78704,apartments,99,31,0,NA,1,0,4.631020322151285,3.193548387096774,0,0,1,0,1.1611326456494435
78722,apartments,86,2,33,1.91,1,1,3.7884746740306134,43,0,0,1,0,3.7612001156935624
78733,apartments,2948,99,0,NA,52,1,12.519411322632276,29.77777777777778,0,0,1,0,3.3937624031746374
78746,apartments,5269,99,0,NA,52,160,6.650422525954348,53.22222222222222,0,0,1,1,3.974476020074696
78733,apartments,2553,99,0,NA,52,0,12.394211930784925,25.78787878787879,0,0,1,0,3.249904567106894
78703,apartments,2165,99,0,NA,52,156,2.6630184361463827,21.86868686868687,0,0,1,0,3.0850557903020004
78733,apartments,4539,99,0,NA,52,158,13.304644083141312,45.84848484848485,0,0,1,0,3.8253421523218756
78746,apartments,3820,99,0,NA,52,129,8.310461997609048,38.58585858585859,0,0,1,1,3.652885851466031
78735,apartments,2223,99,0,NA,52,150,12.108993264096593,22.454545454545453,0,0,1,0,3.1114930638296068
78705,apartments,89,2,0,NA,1,47,2.6579459778025893,44.5,0,0,1,0,3.7954891891721947
78746,apartments,1959,99,0,NA,52,146,3.6874268174736873,19.78787878787879,0,0,1,1,2.985069567809951
78732,apartments,5802,99,0,NA,52,150,15.023816075124488,58.60606060606061,0,0,0,0,4.07083811454676
78730,apartments,2451,99,0,NA,52,139,16.200011540138146,24.757575757575758,0,0,0,0,3.209131533393523
78746,apartments,1522,99,0,NA,52,136,4.836164469375047,15.373737373737374,0,0,1,1,2.7326606882870412
78733,apartments,4449,99,1,0.09,52,0,12.198387594867915,44.93939393939394,0,0,1,0,3.805314780671452
78702,apartments,180,3,0,NA,1,0,3.963053099688071,60,0,0,1,0,4.0943445622221
78705,apartments,61,2,60,3.49,19,67,2.118423868860616,30.5,0,0,1,0,3.417726683613366
78702,apartments,50,2,5,0.3,1,0,2.2964778321732826,25,0,0,1,0,3.2188758248682006
78733,apartments,125,2,16,1.09,1,142,13.845261950914333,62.5,0,0,1,0,4.135166556742356
78704,apartments,95,1,4,0.27,1,0,5.460524548232712,95,0,0,1,0,4.553876891600541
78723,apartments,99,1,60,3.52,3,0,7.846424611034229,99,0,0,1,0,4.59511985013459
78704,apartments,99,30,1,0.06,1,140,3.8372270258310373,3.3,0,0,1,0,1.1939224684724346
78734,apartments,122,2,8,1.02,39,341,21.474516164472515,61,1,0,0,0,4.110873864173311
78704,apartments,76,2,47,2.81,1,299,5.371800824035162,38,1,0,1,0,3.6375861597263857
78721,apartments,40,1,4,0.23,1,0,5.742749567234228,40,0,0,1,0,3.6888794541139363
78717,apartments,62,1,1,0.06,1,0,22.86114520849051,62,0,0,0,0,4.127134385045092
78751,apartments,64,30,12,0.89,1,77,4.333449617802612,2.1333333333333333,0,0,1,1,0.7576857016975165
78758,apartments,99,3,1,0.07,1,0,14.253992885923054,33,0,0,1,1,3.4965075614664802
78702,apartments,104,2,32,1.87,1,75,3.11145574628627,52,0,0,1,0,3.9512437185814275
78704,apartments,120,3,7,1.18,2,58,5.033285108783326,40,0,0,1,0,3.6888794541139363
78753,apartments,80,1,111,6.7,4,55,15.263616433396987,80,0,1,0,1,4.382026634673881
78702,apartments,86,7,29,1.75,2,341,4.181281253637536,12.285714285714286,1,0,1,0,2.5084371471981943
78722,apartments,95,70,19,1.17,1,300,3.326544192027203,1.3571428571428572,1,0,1,0,0.3053816495511819
78733,apartments,2251,99,0,NA,52,15,13.42649956152291,22.737373737373737,0,0,1,0,3.124009990772142
78745,apartments,72,2,1,0.07,1,0,5.992295495976829,36,0,0,1,1,3.58351893845611
78737,apartments,89,1,19,1.11,1,0,23.506303314690907,89,0,0,0,0,4.48863636973214
78704,apartments,195,3,7,0.48,2,304,3.354285814672777,65,1,0,1,0,4.174387269895637
78753,apartments,71,2,31,1.85,3,207,13.872723243387764,35.5,1,0,1,1,3.56953269648137
78758,apartments,93,2,34,1.99,1,87,12.521870941079776,46.5,0,0,1,1,3.8394523125933104
78704,apartments,150,4,3,0.25,2,281,5.382362444528643,37.5,1,0,1,0,3.624340932976365
78702,apartments,150,2,22,1.44,2,122,2.121835252374366,75,0,0,1,0,4.31748811353631
78704,apartments,334,5,32,1.89,1,111,4.691500686764443,66.8,0,0,1,0,4.2017030805426
78744,apartments,90,1,34,2.36,1,103,9.887754583919447,90,0,0,1,1,4.499809670330265
78745,apartments,67,1,21,1.31,1,0,7.005610119026449,67,0,0,1,1,4.204692619390966
78704,apartments,139,2,47,2.8,3,52,2.3866754930084806,69.5,0,0,1,0,4.241326752570746
78704,apartments,55,90,0,NA,1,46,2.213219450364558,0.6111111111111112,0,0,1,0,-0.49247648509779407
78702,apartments,106,2,17,1.07,25,194,1.3879757875413272,53,0,0,1,0,3.970291913552122
78702,apartments,125,2,17,1.04,25,362,1.3249856192624667,62.5,1,0,1,0,4.135166556742356
78704,apartments,69,2,52,4.11,3,168,4.657542063178658,34.5,0,0,1,0,3.5409593240373143
78704,apartments,64,2,62,3.7,12,8,5.640589337391232,32,0,0,1,0,3.4657359027997265
78745,apartments,75,2,5,0.3,1,0,10.028320062869138,37.5,0,0,1,1,3.624340932976365
78702,apartments,91,2,11,0.84,2,310,3.1195539969432473,45.5,1,0,1,0,3.817712325956905
78745,apartments,80,30,2,0.24,1,17,6.6956247145733,2.6666666666666665,0,0,1,1,0.9808292530117262
78704,apartments,130,14,1,0.1,1,139,2.9948316522479113,9.285714285714286,0,0,1,0,2.228477120840324
78704,apartments,70,2,64,3.82,12,11,5.459761750983995,35,0,0,1,0,3.5553480614894135
78703,apartments,114,2,26,1.57,1,148,2.034877747981803,57,0,0,1,0,4.04305126783455
78756,apartments,147,2,30,2.15,1,248,4.2634343652945494,73.5,1,0,1,1,4.297285406218791
78752,apartments,39,2,13,0.77,1,0,7.812313731429124,19.5,0,0,1,1,2.970414465569701
78744,apartments,90,1,10,0.6,1,0,9.99738277567755,90,0,0,1,1,4.499809670330265
78702,apartments,62,21,0,NA,1,0,2.1258359337410524,2.9523809523809526,0,0,1,0,1.0826119473216687
78704,apartments,46,90,0,NA,1,246,3.3327052131686568,0.5111111111111111,1,0,1,0,-0.6711682738411702
78728,apartments,119,2,25,1.82,1,235,21.731247435329788,59.5,1,0,0,0,4.085976312551584
78702,apartments,350,7,0,NA,1,179,3.068154211746163,50,0,0,1,0,3.912023005428146
78704,apartments,99,1,39,2.53,3,285,4.445434980201339,99,1,0,1,0,4.59511985013459
78704,apartments,79,2,54,3.18,12,26,5.481046490602565,39.5,0,0,1,0,3.676300671907076
78702,apartments,61,2,27,1.62,1,0,2.471737761036448,30.5,0,0,1,0,3.417726683613366
78704,apartments,92,2,22,1.35,3,304,4.360701257731156,46,1,0,1,0,3.828641396489095
78734,apartments,90,1,1,0.06,1,0,22.94195312540601,90,0,0,0,0,4.499809670330265
78735,apartments,32,3,1,0.06,15,0,9.745088936478831,10.666666666666666,0,0,1,0,2.367123614131617
78701,apartments,45,3,2,0.14,15,0,1.381069644678239,15,0,0,1,0,2.70805020110221
78751,apartments,67,1,82,5.02,1,331,3.380316545018329,67,1,0,1,1,4.204692619390966
78748,apartments,102,2,23,1.54,2,31,13.30759324659388,51,0,0,1,1,3.9318256327243257
78704,apartments,105,30,8,0.58,2,282,3.2713451624267518,3.5,1,0,1,0,1.252762968495368
78701,apartments,184,2,7,0.45,16,50,0.3491973897601054,92,0,0,1,0,4.5217885770490405
78731,apartments,207,45,7,0.42,12,71,8.463107124074275,4.6,0,0,1,0,1.5260563034950492
78702,apartments,179,2,6,0.38,1,0,3.0825588111955358,89.5,0,0,1,0,4.4942386252808095
78704,apartments,77,2,26,1.59,1,65,2.903355508418546,38.5,0,0,1,0,3.6506582412937387
78702,apartments,100,2,86,5.4,2,127,1.3391930359088,50,0,0,1,0,3.912023005428146
78731,apartments,20,2,1,0.07,1,0,9.17836873561094,10,0,0,1,0,2.302585092994046
78705,apartments,85,1,35,2.21,1,0,3.103711241894572,85,0,0,1,0,4.442651256490317
